COD_ESC;ZONA;MUN;ED_INFANTIL;CLASSES ESPECIAIS;SALA DE RECURSO;ANOS INICIAIS;ANOS FINAIS;ENSINO M�DIO;EJA FUNDAMENTAL_AI;EJA FUNDAMENTAL_AF;EJA ENSINO MEDIO
27112;1;SANTA ALBERTINA;0;10;0;0;279;164;0;0;0
28400;1;SANTA FE DO SUL;0;6;0;0;0;747;0;0;65
27248;1;URANIA;0;12;0;0;341;137;0;0;0
27259;1;ASPASIA;0;6;0;102;95;55;0;0;0
27054;1;MESOPOLIS;0;2;0;0;120;53;0;0;0
30582;1;SUZANAPOLIS;0;7;0;0;184;94;0;0;0
28812;1;MIRASSOL;0;12;0;0;596;546;0;0;0
47594;1;MIRASSOL;0;14;0;0;484;271;0;0;0
911446;1;MIRASSOL;0;23;0;0;341;244;0;30;0
296235;2;MIRASSOL;0;0;0;0;23;19;0;0;0
28940;1;TANABI;0;20;0;0;458;635;0;0;0
29300;1;TANABI;0;7;0;0;388;0;0;0;0
27339;1;UBARANA;0;6;0;0;0;182;0;0;34
28861;1;CEDRAL;0;0;0;0;0;363;0;0;0
27972;1;IBIRA;0;0;0;0;0;280;0;0;80
27819;1;ICEM;0;0;0;0;0;229;0;0;56
985399;1;NOVA GRANADA;0;0;0;0;0;0;0;0;0
28502;1;POTIRENDABA;0;0;0;0;0;477;0;0;37
28538;1;SAO JOSE DO RIO PRETO;0;0;0;0;0;981;0;0;0
28599;1;SAO JOSE DO RIO PRETO;0;0;0;0;390;0;0;0;0
28605;1;SAO JOSE DO RIO PRETO;0;29;0;0;615;0;0;0;0
28733;1;SAO JOSE DO RIO PRETO;0;0;0;0;554;0;0;0;0
28769;1;SAO JOSE DO RIO PRETO;0;10;0;0;521;751;0;0;0
28848;1;SAO JOSE DO RIO PRETO;0;0;0;0;449;0;0;0;0
44180;1;SAO JOSE DO RIO PRETO;0;0;0;0;386;0;0;0;0
985405;1;SAO JOSE DO RIO PRETO;0;0;0;0;0;0;0;0;0
28952;1;ALVARES FLORENCE;0;4;0;0;80;105;0;0;0
29014;1;AMERICO DE CAMPOS;0;21;0;0;90;46;0;0;0
28964;1;COSMORAMA;0;6;0;0;154;183;0;0;0
27546;1;MONCOES;0;4;0;0;93;48;0;0;0
27479;1;NHANDEARA;0;2;0;47;40;0;0;0;0
7090;2;PAULO DE FARIA;0;0;0;0;0;0;31;30;35
565027;2;RIOLANDIA;0;0;0;0;0;0;13;33;58
29002;1;VOTUPORANGA;0;6;0;0;484;0;0;0;0
29373;1;ANDRADINA;0;15;0;0;584;524;0;41;135
29397;1;ANDRADINA;0;9;0;0;414;277;0;0;0
407215;1;CASTILHO;0;9;0;0;333;0;0;0;32
29506;1;GUARACAI;0;1;0;0;294;193;0;0;0
453785;2;LAVINIA;0;0;0;0;0;0;17;76;90
453812;2;LAVINIA;0;0;0;0;0;0;27;64;31
453304;1;MIRANDOPOLIS;0;0;0;0;0;0;47;76;78
6317;2;NOVA INDEPENDENCIA;0;0;0;0;0;0;21;42;54
30570;1;PEREIRA BARRETO;0;17;0;0;360;247;0;0;0
29762;1;ARACATUBA;0;4;0;0;318;272;0;0;0
29804;1;ARACATUBA;0;11;0;0;513;688;0;88;0
30016;1;ARACATUBA;0;21;0;0;267;71;0;0;0
30053;1;ARACATUBA;0;20;0;0;272;129;0;0;0
30089;1;ARACATUBA;0;8;0;0;254;0;0;0;0
920575;1;ARACATUBA;0;11;0;0;274;86;0;0;0
29993;1;BENTO DE ABREU;0;2;0;0;125;73;0;0;12
29981;1;VALPARAISO;0;18;0;0;390;326;0;28;66
30259;1;BIRIGUI;0;4;0;0;264;0;0;0;0
446981;1;BIRIGUI;0;8;0;0;350;180;0;0;0
923382;1;BIRIGUI;0;11;0;0;290;227;0;0;0
924283;1;BIRIGUI;0;14;0;0;299;191;0;0;13
65341;2;BIRIGUI;0;0;0;0;0;0;20;59;33
30173;1;BURITAMA;0;19;0;0;427;201;0;0;0
30508;1;PIACATU;0;8;0;0;270;183;0;0;0
395365;2;BRAUNA;3;0;0;10;9;0;0;0;0
31252;1;DRACENA;0;0;0;0;382;359;0;0;0
911173;1;DRACENA;0;17;0;0;258;61;0;0;0
457899;2;DRACENA;0;0;0;0;0;0;28;66;47
31598;1;INUBIA PAULISTA;0;3;0;0;160;67;0;10;19
30958;1;IRAPURU;0;4;0;0;251;154;0;15;20
448370;2;IRAPURU;0;0;0;0;11;17;0;0;0
31306;1;JUNQUEIROPOLIS;0;9;0;0;258;0;0;0;0
31422;1;NOVA GUATAPORANGA;0;1;0;0;101;61;0;6;14
573139;2;OSVALDO CRUZ;0;0;0;0;0;0;5;23;23
31069;1;PACAEMBU;0;12;0;0;371;225;0;14;33
31159;1;PANORAMA;0;0;0;0;385;165;0;62;65
31550;1;SAGRES;0;0;0;0;111;56;0;7;15
31461;1;SAO JOAO DO PAU D'ALHO;0;0;0;0;98;55;0;4;7
30831;1;PRACINHA;0;2;0;0;60;46;0;0;4
43138;1;ALVARES MACHADO;0;0;0;0;0;169;0;0;0
32475;1;MARTINOPOLIS;0;10;0;0;464;359;0;0;0
32505;1;MARTINOPOLIS;0;1;0;0;437;235;0;0;0
453213;2;MARTINOPOLIS;0;0;0;0;0;0;40;90;85
32682;1;PIRAPOZINHO;0;20;0;0;547;337;0;0;0
31860;1;PRESIDENTE PRUDENTE;0;2;0;0;318;360;0;0;0
31999;1;PRESIDENTE PRUDENTE;0;25;0;0;303;204;0;0;0
32001;1;PRESIDENTE PRUDENTE;0;2;0;0;204;86;0;0;0
32074;1;PRESIDENTE PRUDENTE;0;11;0;0;372;353;0;0;0
43151;1;PRESIDENTE PRUDENTE;0;8;0;0;305;286;0;0;0
44684;1;PRESIDENTE PRUDENTE;0;0;0;0;310;110;0;0;0
31987;1;SANTO EXPEDITO;0;5;0;0;121;111;0;0;0
453195;2;MARABA PAULISTA;0;0;0;0;0;0;0;66;57
32244;1;PIQUEROBI;0;1;0;0;160;71;0;4;8
32839;1;PRESIDENTE BERNARDES;0;10;0;0;0;261;0;16;44
32207;1;PRESIDENTE EPITACIO;0;0;0;0;278;0;0;0;79
32220;1;PRESIDENTE EPITACIO;0;3;0;0;186;461;0;0;0
32268;1;PRESIDENTE EPITACIO;0;3;0;46;92;42;0;0;0
900941;1;PRESIDENTE EPITACIO;0;0;0;306;0;0;0;0;0
911203;1;PRESIDENTE EPITACIO;0;7;0;164;0;0;0;0;0
911215;1;PRESIDENTE EPITACIO;0;2;0;198;0;0;0;0;0
32189;1;PRESIDENTE VENCESLAU;0;0;0;0;389;100;0;0;0
922663;1;PRESIDENTE VENCESLAU;0;5;0;0;274;0;0;0;0
471549;1;PRESIDENTE VENCESLAU;0;0;0;0;0;0;8;32;18
32876;1;SANTO ANASTACIO;0;5;0;0;282;270;0;43;53
32918;1;MIRANTE DO PARANAPANEMA;0;14;0;0;125;40;0;0;0
922559;2;MIRANTE DO PARANAPANEMA;0;13;0;85;105;68;0;4;7
32645;1;SANDOVALINA;0;3;0;0;0;145;0;27;38
32273;1;TEODORO SAMPAIO;0;5;0;88;71;39;0;13;15
909646;2;TEODORO SAMPAIO;0;5;0;59;45;25;0;0;0
32300;2;EUCLIDES DA CUNHA PAULISTA;0;0;0;0;43;0;0;0;0
909658;2;EUCLIDES DA CUNHA PAULISTA;0;0;0;0;29;29;0;0;0
33145;1;ASSIS;0;6;0;0;281;106;0;0;0
33182;1;ASSIS;0;20;0;0;211;47;0;0;0
33200;1;ASSIS;0;3;0;0;305;0;0;0;0
33236;1;ASSIS;0;18;0;0;261;67;0;0;0
33273;1;ASSIS;0;0;0;0;321;153;0;0;0
917977;1;ASSIS;0;0;0;0;300;223;0;0;0
428760;1;ASSIS;0;0;0;0;0;0;0;0;0
32979;1;CANDIDO MOTA;0;2;0;0;25;0;0;0;0
33042;1;CANDIDO MOTA;0;0;0;0;207;245;0;0;0
43205;1;CANDIDO MOTA;0;0;0;186;0;0;0;0;0
33091;1;FLORÍNE;0;4;0;0;140;76;0;0;0
900874;1;FLORÍNE;0;1;0;164;0;0;0;0;0
33339;1;PARAGUACU PAULISTA;0;10;0;0;199;238;0;0;0
453473;2;PARAGUACU PAULISTA;0;0;0;0;0;0;51;38;46
985521;1;PARAGUACU PAULISTA;0;0;0;0;0;0;0;0;0
906815;1;TARUMA;0;2;0;0;479;270;0;0;0
33406;1;GARCA;0;11;0;0;349;240;0;56;0
33492;1;GARCA;0;0;0;0;267;205;0;0;117
33455;1;LUPERCIO;0;4;0;0;132;124;0;13;30
33698;1;MARILIA;0;0;0;0;224;113;0;0;0
33704;1;MARILIA;0;10;0;0;279;0;0;0;0
33716;1;MARILIA;0;12;0;284;0;0;0;0;0
33736;1;MARILIA;0;21;0;345;0;0;0;0;0
33753;1;MARILIA;0;10;0;0;409;153;0;0;0
33765;1;MARILIA;0;13;0;0;292;0;0;0;0
33820;1;MARILIA;0;5;0;223;0;0;0;0;0
33832;1;MARILIA;0;0;0;0;261;562;0;33;0
33856;1;MARILIA;0;30;0;0;319;583;0;0;0
43655;1;MARILIA;0;14;0;0;387;188;0;0;0
43679;1;MARILIA;0;5;0;0;218;0;0;0;0
917990;1;MARILIA;0;3;0;0;165;0;0;0;0
148519;2;MARILIA;0;0;0;0;0;0;0;0;0
33790;1;ORIENTE;0;7;0;0;228;118;0;8;5
33558;1;VERA CRUZ;0;7;0;0;204;161;0;0;0
33522;1;FERNAO;0;1;0;0;118;70;0;0;0
34393;1;BERNARDINO DE CAMPOS;0;6;0;0;347;236;0;0;14
34022;1;OURINHOS;0;0;0;0;228;50;0;0;0
34058;1;OURINHOS;0;0;0;0;197;203;0;0;85
34150;2;OURINHOS;0;0;0;20;28;13;0;0;0
34198;1;OURINHOS;0;0;0;110;156;0;0;0;0
577145;1;OURINHOS;0;0;0;0;211;49;0;0;0
363625;1;OURINHOS;0;0;0;0;0;0;0;0;0
34149;1;RIBEIRAO DO SUL;0;5;0;0;254;128;0;8;31
33960;1;SALTO GRANDE;0;3;0;0;436;185;0;31;79
34265;1;SAO PEDRO DO TURVO;0;0;0;0;374;184;0;0;0
38076;1;ESPIRITO SANTO DO TURVO;0;0;0;0;228;147;0;0;0
31665;1;PARAPUA;0;0;0;0;250;0;0;0;0
32414;1;RANCHARIA;0;0;0;0;271;0;0;0;0
34563;1;TUPA;0;3;0;135;0;0;0;0;0
34599;1;TUPA;0;0;0;55;79;0;0;0;0
903711;1;TUPA;0;0;0;0;390;255;0;41;56
34548;1;ARCO-IRIS;0;0;0;0;78;36;0;0;0
34769;1;IGUAPE;0;7;1;0;0;383;0;0;113
47727;1;IGUAPE;0;3;0;0;74;30;0;0;0
919559;1;IGUAPE;0;0;0;0;52;0;0;0;0
100249;2;ITARIRI;0;0;0;3;5;0;3;3;3
35269;1;MIRACATU;0;1;0;0;73;61;0;0;0
40265;1;MIRACATU;0;4;0;0;133;60;0;0;0
911884;2;MIRACATU;0;1;0;0;92;41;0;0;0
14400;1;BARRA DO TURVO;0;0;0;0;377;242;0;0;0
35191;1;CANANEIA;0;13;0;0;242;143;0;0;37
45100;1;CANANEIA;0;0;0;0;340;188;0;0;0
100389;2;CANANEIA;0;0;0;7;0;0;0;0;0
100407;2;CANANEIA;0;0;0;6;2;0;0;0;0
35166;1;ELDORADO;0;11;0;0;529;0;0;0;0
35212;2;ELDORADO;0;0;0;0;74;67;0;0;0
903735;2;ELDORADO;0;0;0;0;81;35;0;0;0
568430;2;PARIQUERA-ACU;0;0;0;9;4;0;8;7;0
924593;1;PARIQUERA-ACU;0;10;0;0;579;35;0;0;0
35099;2;REGISTRO;0;5;0;0;146;92;0;0;0
477783;2;REGISTRO;0;0;0;3;5;6;0;0;0
49803;2;CAJATI;0;9;0;0;139;72;0;0;0
46772;1;PERUIBE;0;13;0;0;487;217;0;0;0
911331;1;PERUIBE;0;6;0;0;460;245;0;0;0
911343;1;PERUIBE;0;10;0;0;375;172;0;0;0
327712;2;PERUIBE;0;0;0;0;0;0;0;0;0
12178;1;PRAIA GRANDE;0;2;0;0;0;501;0;0;0
12221;1;PRAIA GRANDE;0;8;0;0;0;404;0;0;0
45196;1;PRAIA GRANDE;0;21;0;0;453;674;0;0;0
46127;1;PRAIA GRANDE;0;11;0;0;86;182;0;0;0
269335;1;PRAIA GRANDE;0;5;0;0;283;200;0;0;0
567577;1;PRAIA GRANDE;0;0;0;0;0;0;0;0;0
12087;1;SAO VICENTE;0;7;0;0;354;0;0;0;0
12129;1;SAO VICENTE;0;0;0;0;273;178;0;0;0
12142;1;SAO VICENTE;0;0;0;0;0;447;0;0;0
901404;1;SAO VICENTE;0;0;0;0;308;520;0;0;0
909865;1;SAO VICENTE;0;8;0;0;248;166;0;0;83
909877;1;SAO VICENTE;0;0;0;0;385;291;0;0;0
12609;1;APARECIDA;0;1;0;0;0;206;0;0;0
13080;1;CACHOEIRA PAULISTA;0;0;0;0;131;97;0;0;0
13158;1;CACHOEIRA PAULISTA;0;4;0;0;129;90;0;0;0
918362;1;CRUZEIRO;0;20;0;0;265;147;0;0;0
985260;1;CRUZEIRO;0;0;0;0;0;0;0;0;0
459203;1;CUNHA;0;0;0;0;0;0;0;0;0
12920;1;GUARATINGUETA;0;0;0;0;0;754;0;0;249
37175;1;GUARATINGUETA;0;6;0;0;149;54;0;0;0
921725;1;GUARATINGUETA;0;0;0;0;207;150;0;0;0
12403;1;LAVRINHAS;0;1;0;0;78;51;0;25;64
901489;1;LAVRINHAS;0;0;0;0;0;128;0;0;0
12944;1;LORENA;0;0;0;0;0;901;0;0;315
13109;1;LORENA;0;17;0;0;443;364;0;0;0
12427;1;QUELUZ;0;6;0;0;0;269;0;47;111
12877;1;ROSEIRA;0;0;0;0;0;348;0;0;128
12440;1;SAO JOSE DO BARREIRO;0;1;0;0;0;132;0;0;0
460254;1;CAMPOS DO JORDAO;0;0;0;0;0;0;0;0;0
13389;1;PINDAMONHANGABA;0;0;0;0;278;0;0;0;0
13456;1;PINDAMONHANGABA;0;9;0;0;245;238;0;0;0
42274;1;PINDAMONHANGABA;0;12;0;0;169;0;0;0;0
908046;1;PINDAMONHANGABA;0;7;0;0;307;112;0;0;0
914435;1;PINDAMONHANGABA;0;9;0;0;109;0;0;0;0
916286;1;PINDAMONHANGABA;0;0;0;0;160;101;0;0;0
922614;1;PINDAMONHANGABA;0;0;0;0;139;80;0;0;0
471264;1;TREMEMBE;0;0;0;0;0;0;16;55;77
13523;1;SAO JOSE DOS CAMPOS;0;0;0;0;0;339;0;0;0
13572;1;SAO JOSE DOS CAMPOS;0;10;0;0;271;250;0;0;0
13626;1;SAO JOSE DOS CAMPOS;0;3;0;0;240;0;0;0;0
13948;1;SAO JOSE DOS CAMPOS;0;1;0;0;207;779;0;0;369
23462;1;SAO JOSE DOS CAMPOS;0;10;0;0;0;395;0;0;0
35361;1;SAO JOSE DOS CAMPOS;0;0;0;0;0;227;0;0;0
35373;1;SAO JOSE DOS CAMPOS;0;0;0;0;0;243;0;0;0
35385;1;SAO JOSE DOS CAMPOS;0;4;0;93;229;123;0;0;0
37837;1;SAO JOSE DOS CAMPOS;0;16;0;430;435;454;0;0;0
42336;1;SAO JOSE DOS CAMPOS;0;10;0;124;206;0;0;0;0
47958;1;SAO JOSE DOS CAMPOS;0;20;0;419;543;384;0;0;0
901532;1;SAO JOSE DOS CAMPOS;0;9;0;405;334;306;0;0;0
902548;1;SAO JOSE DOS CAMPOS;0;21;0;352;361;360;0;0;0
905100;1;SAO JOSE DOS CAMPOS;0;12;0;0;141;385;0;0;0
919724;1;SAO JOSE DOS CAMPOS;0;16;0;0;345;374;0;0;0
922857;1;SAO JOSE DOS CAMPOS;0;17;0;0;493;385;0;0;0
121617;1;SAO JOSE DOS CAMPOS;0;0;0;0;0;0;0;0;0
39676;1;CACAPAVA;0;8;0;0;242;126;0;0;0
45482;1;CACAPAVA;0;7;0;0;276;139;0;0;0
49219;1;CACAPAVA;0;11;0;0;0;356;0;0;0
985740;1;CACAPAVA;0;0;0;0;0;0;0;0;0
12889;1;LAGOINHA;0;11;0;0;270;186;0;10;16
14096;1;NATIVIDADE DA SERRA;0;14;0;0;214;106;0;0;10
924519;2;NATIVIDADE DA SERRA;0;1;0;0;43;17;0;0;0
13882;1;PARAIBUNA;0;18;0;0;335;297;0;30;52
14072;1;REDENCAO DA SERRA;0;14;0;0;229;133;0;0;0
37874;1;SAO LUIZ DO PARAITINGA;0;4;0;0;0;354;0;0;0
14011;1;TAUBATE;0;10;0;0;0;370;0;0;50
14023;1;TAUBATE;0;2;0;0;0;551;0;0;0
14254;1;TAUBATE;0;4;0;0;0;253;0;0;0
14285;1;TAUBATE;0;11;0;0;0;386;0;0;0
39664;1;TAUBATE;0;0;0;0;0;282;0;0;0
43916;1;TAUBATE;0;3;0;0;0;342;0;0;0
46838;1;TAUBATE;0;3;0;0;0;275;0;0;0
49220;1;TAUBATE;0;5;0;0;0;174;0;0;0
914460;1;TAUBATE;0;0;0;0;0;612;0;0;0
411848;2;TAUBATE;0;0;0;3;33;14;0;0;0
411851;2;TAUBATE;0;0;0;0;0;0;0;0;0
6415;1;ARUJA;0;7;0;0;1073;488;0;0;0
6476;1;ARUJA;0;4;0;0;147;99;0;0;0
908903;1;ARUJA;0;7;0;0;269;102;0;0;0
910375;1;ARUJA;0;13;0;0;391;278;0;0;0
6774;2;GUARAREMA;0;9;0;0;265;156;0;0;0
38398;1;GUARAREMA;0;7;0;0;393;205;0;0;0
577078;1;GUARAREMA;0;1;0;0;115;73;0;0;0
902743;1;GUARAREMA;0;3;0;0;199;123;0;9;14
13705;1;JACAREI;0;7;0;0;439;165;0;0;0
13785;1;JACAREI;0;2;0;0;0;504;0;0;0
36341;1;JACAREI;0;12;0;0;347;846;0;0;0
39597;1;JACAREI;0;9;0;0;214;69;0;0;0
39652;2;JACAREI;0;2;0;0;154;52;0;0;0
45445;1;JACAREI;0;2;0;0;70;38;0;0;0
908022;1;JACAREI;0;5;0;0;357;213;0;35;30
925901;1;JACAREI;0;8;0;0;249;96;0;0;0
45457;1;SANTA BRANCA;0;5;0;0;0;404;0;0;48
5870;1;SANTA ISABEL;0;0;0;0;0;0;0;142;317
6543;1;SANTA ISABEL;0;12;0;0;433;99;0;0;0
11320;1;CARAGUATATUBA;0;17;0;0;0;505;0;0;81
11332;1;CARAGUATATUBA;0;11;0;0;0;370;0;0;0
39559;1;CARAGUATATUBA;0;3;0;0;215;83;0;0;0
48537;1;CARAGUATATUBA;0;12;0;0;404;518;0;0;0
11228;1;ILHABELA;0;3;0;0;0;259;0;0;0
42092;1;ILHABELA;0;18;0;0;0;488;0;0;0
11265;1;SAO SEBASTIAO;0;12;0;0;0;557;0;0;97
46681;1;SAO SEBASTIAO;0;7;0;0;0;252;0;0;0
46700;1;SAO SEBASTIAO;0;0;0;0;0;174;0;0;0
45123;1;UBATUBA;0;23;0;0;422;314;0;0;0
46747;1;UBATUBA;0;10;0;0;317;250;0;0;0
47824;1;UBATUBA;0;23;0;0;397;227;0;0;0
307221;2;UBATUBA;0;0;0;0;4;5;0;23;21
14370;1;APIAI;0;5;0;0;0;271;0;0;0
38866;1;APIAI;0;5;0;110;213;70;0;0;0
46848;1;APIAI;0;12;0;57;80;33;0;0;0
912013;2;APIAI;0;4;0;72;93;69;0;0;0
5693;2;IPORANGA;0;0;0;0;1;4;0;0;0
14312;1;RIBEIRA;0;4;0;0;142;128;0;0;0
48239;2;RIBEIRA;0;1;0;0;70;55;0;0;0
458168;1;RIBEIRA;0;0;0;0;0;0;0;0;0
38885;1;RIBEIRAO BRANCO;0;3;0;0;158;109;0;0;0
14412;1;BARRA DO CHAPEU;0;5;0;0;220;126;0;0;0
14503;1;ARANDU;0;10;0;0;331;205;0;0;0
14461;1;AVARE;0;9;0;0;595;278;0;0;0
14497;1;AVARE;0;10;0;0;539;627;0;0;0
454011;2;AVARE;0;0;0;0;0;0;27;106;120
336816;2;CERQUEIRA CESAR;0;0;0;0;12;11;0;0;0
483230;2;CERQUEIRA CESAR;0;0;0;0;0;0;39;60;75
14485;1;ITAI;0;9;0;0;510;287;0;0;0
903188;1;ITAI;0;9;0;0;420;208;0;0;0
453572;2;ITAI;0;0;0;0;0;0;158;156;46
14515;1;AGUAS DE SANTA BARBARA;0;6;0;0;349;225;0;0;0
900424;1;TAQUARITUBA;0;2;0;0;273;155;0;0;0
924088;1;TAQUARITUBA;0;0;0;0;195;0;0;0;0
573735;2;TAQUARITUBA;0;0;0;0;0;0;26;87;107
454126;2;IARAS;0;0;0;0;0;0;149;88;57
560625;2;IARAS;0;0;0;0;21;18;0;0;0
560637;2;IARAS;0;0;0;0;17;33;0;0;0
14904;1;AREIOPOLIS;0;5;0;0;0;295;0;0;71
14850;1;BOTUCATU;0;21;0;0;538;338;0;0;0
925755;1;BOTUCATU;0;0;0;0;316;0;0;0;0
296703;1;BOTUCATU;0;0;0;0;0;0;0;0;0
14692;1;CONCHAS;0;3;0;0;145;522;0;0;25
16536;1;LARANJAL PAULISTA;0;6;0;0;134;470;0;0;0
39688;1;SAO MANUEL;0;10;0;0;294;97;0;0;0
15097;1;ITAPETININGA;0;7;0;0;258;0;0;0;0
46905;2;ITAPETININGA;0;18;0;0;177;120;0;0;0
49293;1;ITAPETININGA;0;8;0;292;0;0;0;0;0
900285;1;ITAPETININGA;0;7;0;0;342;222;0;0;0
905239;1;ITAPETININGA;0;10;0;0;252;98;0;0;0
918519;1;ITAPETININGA;0;6;0;0;281;0;0;0;46
453493;2;ITAPETININGA;0;0;0;0;0;0;12;47;60
453717;2;ITAPETININGA;0;0;0;0;0;0;35;213;174
14459;1;PARANAPANEMA;0;5;0;0;0;323;0;6;14
921750;1;SAO MIGUEL ARCANJO;0;11;0;0;456;229;0;0;0
16494;1;TATUI;0;26;0;0;395;307;0;0;0
16676;1;TATUI;0;38;0;0;271;274;0;0;0
916432;1;TATUI;0;30;0;0;480;246;0;0;0
15118;1;CAPAO BONITO;0;5;0;0;0;296;0;0;0
926036;2;CAPAO BONITO;0;0;0;0;0;70;0;0;0
15519;1;ITAPEVA;0;11;0;0;0;282;0;0;0
35336;2;ITAPEVA;0;2;0;0;0;119;0;0;0
49323;2;ITAPEVA;0;1;0;0;0;88;0;0;0
15428;1;NOVA CAMPINA;0;7;0;0;0;245;0;0;20
15076;1;RIBEIRAO GRANDE;0;7;0;0;336;204;0;0;0
39731;1;TAQUARIVAI;0;4;0;0;0;184;0;0;3
16697;1;BOITUVA;0;0;0;0;0;986;0;0;95
15799;1;CABREUVA;0;0;0;0;362;227;0;0;0
15805;1;CABREUVA;0;16;0;0;475;284;0;0;0
924659;1;CABREUVA;0;0;0;0;670;450;0;0;173
922766;1;CERQUILHO;0;0;0;0;0;460;0;0;110
453730;1;IPERO;0;0;0;0;0;0;44;158;149
38945;1;ITU;0;0;0;0;427;334;0;0;0
42389;1;ITU;0;7;0;0;530;217;0;0;0
985648;1;ITU;0;0;0;0;0;0;0;0;0
15611;1;PORTO FELIZ;0;12;0;0;366;178;0;0;0
900321;1;SALTO;0;0;0;595;0;0;0;0;0
16585;1;JUMIRIM;0;0;0;0;0;73;0;0;19
15957;2;IBIUNA;0;0;0;0;344;186;0;0;0
462767;1;IBIUNA;0;0;0;0;262;0;0;0;0
920204;2;IBIUNA;0;0;0;0;282;181;0;0;0
466165;1;IBIUNA;0;0;0;0;0;0;0;0;0
49396;1;MAIRINQUE;0;0;0;0;0;495;0;0;102
570801;2;MAIRINQUE;0;0;0;0;0;0;20;52;129
15830;1;SAO ROQUE;0;0;0;0;0;949;0;0;0
36663;1;VARGEM GRANDE PAULISTA;0;0;0;0;423;411;0;0;0
15921;1;ARACARIGUAMA;0;0;0;0;0;788;0;0;75
16147;1;SOROCABA;0;25;0;0;295;0;0;0;0
16196;1;SOROCABA;0;12;0;0;344;0;0;0;0
16263;1;SOROCABA;0;17;0;0;847;632;0;0;0
16287;1;SOROCABA;0;6;0;0;406;292;0;0;0
16305;1;SOROCABA;0;4;0;0;145;85;0;0;0
16391;1;SOROCABA;0;7;0;0;258;250;0;0;0
36651;1;SOROCABA;0;11;0;135;125;101;0;0;0
39779;1;SOROCABA;0;10;0;635;0;0;0;0;0
42419;1;SOROCABA;0;24;0;193;226;0;0;0;0
518591;1;SOROCABA;0;16;0;0;557;251;0;0;0
900400;1;SOROCABA;0;7;0;0;173;0;0;0;0
903255;1;SOROCABA;0;4;0;153;115;98;0;0;0
905297;1;SOROCABA;0;13;0;0;406;316;0;0;0
914605;1;SOROCABA;0;12;0;0;390;102;0;0;0
914629;1;SOROCABA;0;5;0;0;371;186;0;0;0
919925;1;SOROCABA;0;27;0;0;635;485;0;60;94
922742;1;SOROCABA;0;7;0;0;146;175;0;0;0
924106;1;SOROCABA;0;14;0;0;565;199;0;0;0
296788;1;SOROCABA;0;0;0;4;22;24;0;0;0
448254;1;SOROCABA;0;0;0;0;0;0;0;0;0
453742;2;SOROCABA;0;0;0;0;0;0;134;88;44
559544;1;SOROCABA;0;0;0;0;20;28;0;0;0
495360;2;CAPELA DO ALTO;0;0;0;0;0;0;24;83;77
499699;2;CAPELA DO ALTO;0;0;0;0;0;0;23;73;103
16822;1;PIEDADE;0;0;0;0;384;0;0;0;0
16883;1;PIEDADE;0;10;0;0;334;408;0;16;40
45329;2;PIEDADE;0;0;0;0;142;82;0;0;0
903310;1;SALTO DE PIRAPORA;0;9;0;0;259;80;0;0;0
42468;1;VOTORANTIM;0;12;0;0;303;137;0;0;0
900436;1;VOTORANTIM;0;0;0;0;358;119;0;0;0
438030;1;VOTORANTIM;0;0;0;0;0;0;0;0;0
34373;1;FARTURA;0;4;0;0;368;216;0;2;2
34459;1;PIRAJU;0;0;0;0;177;52;0;0;0
34241;1;TAGUAI;0;14;0;0;671;341;0;0;2
34236;1;TEJUPA;0;2;0;0;86;87;0;0;0
906840;1;TEJUPA;0;1;0;0;109;58;0;0;0
34095;1;TIMBURI;0;8;0;0;137;78;0;0;0
15436;2;ITABERA;0;10;0;0;100;81;0;0;0
437748;2;ITABERA;0;3;0;0;136;99;0;0;0
915105;2;ITABERA;0;9;0;115;0;0;0;0;0
918532;1;ITABERA;0;7;0;311;0;0;0;0;0
919858;2;ITABERA;0;2;0;78;0;0;0;0;0
15301;1;ITARARE;0;2;0;0;310;524;0;0;0
45275;1;ITARARE;0;18;0;0;379;138;0;0;0
15261;1;RIVERSUL;0;9;0;0;281;187;0;0;0
35300;2;RIVERSUL;0;5;0;27;30;32;0;0;0
11873;1;AMERICANA;0;2;0;237;0;0;0;0;0
16950;1;AMERICANA;0;16;0;0;241;64;0;0;0
17224;1;AMERICANA;0;9;3;0;0;397;0;0;0
49897;1;AMERICANA;0;6;0;487;0;0;0;0;0
578563;1;AMERICANA;0;7;0;0;273;82;0;0;0
903772;1;AMERICANA;0;23;0;0;285;533;0;0;0
907285;1;AMERICANA;0;10;0;0;271;87;0;0;0
918854;1;AMERICANA;0;2;0;182;0;0;0;0;0
925883;1;AMERICANA;0;3;0;0;206;375;0;0;0
980055;1;AMERICANA;0;17;0;0;0;0;0;485;1575
17000;1;SANTA BARBARA D'OESTE;0;4;0;273;0;0;0;0;0
17059;1;SANTA BARBARA D'OESTE;0;29;0;0;334;21;0;0;0
17061;1;SANTA BARBARA D'OESTE;0;20;0;0;170;748;0;0;71
39822;1;SANTA BARBARA D'OESTE;0;20;0;0;276;47;0;0;0
45512;1;SANTA BARBARA D'OESTE;0;16;0;0;141;315;0;0;0
907546;1;SANTA BARBARA D'OESTE;0;9;0;0;122;233;0;0;0
921178;1;SANTA BARBARA D'OESTE;0;12;0;0;333;116;0;0;0
922353;1;SANTA BARBARA D'OESTE;0;8;0;0;264;0;0;0;0
49448;1;ATIBAIA;0;8;0;0;497;0;0;0;0
